,availability_365
2997,False
2998,False
2999,False
3000,False
3001,False
3002,True
3003,False
3004,True
3005,True
3006,True
3007,True
3008,True
3009,False
3010,False
3011,False
3012,False
3013,True
3014,False
3015,False
3016,True
3017,True
3018,False
3019,False
3020,True
3021,True
3022,False
3023,False
3024,False
3025,False
3026,True
3027,False
3028,True
3029,False
3030,False
3031,False
3032,True
3033,True
3034,False
3035,False
3036,False
3037,False
3038,False
3039,False
3040,False
3041,False
3042,False
3043,True
3044,False
3045,True
3046,False
3047,True
3048,False
3049,True
3050,False
3051,False
3052,True
3053,False
3054,False
3055,False
3056,True
3057,False
3058,False
3059,True
3060,False
3061,True
3062,False
3063,False
3064,True
3065,False
3066,False
3067,True
3068,False
3069,True
3070,False
3071,False
3072,False
3073,True
3074,True
3075,True
3076,True
3077,False
3078,False
3079,False
3080,False
3081,False
3082,False
3083,False
3084,False
3085,False
3086,True
3087,False
3088,True
3089,True
3090,True
3091,False
3092,True
3093,False
3094,True
3095,True
3096,True
3097,False
3098,True
3099,False
3100,False
3101,True
3102,False
3103,True
3104,False
3105,True
3106,True
3107,True
3108,False
3109,False
3110,True
3111,True
3112,False
3113,True
3114,False
3115,False
3116,False
3117,False
3118,True
3119,True
3120,False
3121,False
3122,True
3123,True
3124,True
3125,False
3126,False
3127,False
3128,False
3129,False
3130,False
3131,True
3132,True
3133,True
3134,True
3135,True
3136,True
3137,False
3138,False
3139,True
3140,False
3141,True
3142,True
3143,True
3144,False
3145,True
3146,False
3147,False
3148,True
3149,False
3150,False
3151,False
3152,True
3153,False
3154,True
3155,True
3156,True
3157,False
3158,True
3159,True
3160,True
3161,True
3162,True
3163,True
3164,True
3165,True
3166,False
3167,False
3168,True
3169,True
3170,True
3171,False
3172,True
3173,False
3174,False
3175,True
3176,False
3177,True
3178,False
3179,False
3180,False
3181,False
3182,True
3183,False
3184,True
3185,False
3186,False
3187,True
3188,True
3189,True
3190,True
3191,False
3192,False
3193,True
3194,True
3195,True
3196,False
3197,False
3198,False
3199,True
3200,False
3201,False
3202,True
3203,True
3204,False
3205,False
3206,False
3207,True
3208,False
3209,False
3210,True
3211,True
3212,False
3213,False
3214,False
3215,False
3216,False
3217,False
3218,True
3219,False
3220,False
3221,False
3222,False
3223,False
3224,True
3225,False
3226,True
3227,True
3228,True
3229,True
3230,True
3231,True
3232,True
3233,True
3234,True
3235,True
3236,True
3237,False
3238,False
3239,True
3240,False
3241,False
3242,False
3243,True
3244,True
3245,False
3246,False
3247,True
3248,False
3249,False
3250,False
3251,True
3252,False
3253,False
3254,False
3255,False
3256,False
3257,False
3258,False
3259,False
3260,False
3261,False
3262,False
3263,False
3264,False
3265,True
3266,False
3267,False
3268,False
3269,False
3270,False
3271,False
3272,True
3273,True
3274,False
3275,True
3276,False
3277,False
3278,False
3279,False
3280,False
3281,False
3282,False
3283,True
3284,False
3285,False
3286,False
3287,False
3288,True
3289,True
3290,True
3291,False
3292,True
3293,False
3294,True
3295,False
3296,False
3297,False
3298,False
3299,True
3300,False
3301,True
3302,True
3303,False
3304,True
3305,True
3306,False
3307,False
3308,False
3309,True
3310,False
3311,False
3312,False
3313,True
3314,False
3315,False
3316,False
3317,False
3318,False
3319,True
3320,False
3321,True
3322,False
3323,False
3324,False
3325,False
3326,False
3327,False
3328,False
3329,False
3330,True
3331,True
3332,False
3333,False
3334,False
3335,False
3336,False
3337,True
3338,True
3339,False
3340,True
3341,False
3342,False
3343,True
3344,True
3345,False
3346,True
3347,True
3348,False
3349,True
3350,True
3351,True
3352,True
3353,True
3354,False
3355,False
3356,False
3357,True
3358,False
3359,False
3360,False
3361,False
3362,True
3363,False
3364,False
3365,True
3366,False
3367,False
3368,True
3369,True
3370,True
3371,True
3372,True
3373,True
3374,True
3375,True
3376,False
3377,False
3378,True
3379,False
3380,True
3381,False
3382,True
3383,False
3384,False
3385,False
3386,True
3387,True
3388,False
3389,True
3390,False
3391,False
3392,False
3393,False
3394,True
3395,True
3396,True
3397,False
3398,False
3399,False
3400,False
3401,True
3402,False
3403,True
3404,False
3405,True
3406,True
3407,True
3408,True
3409,True
3410,True
3411,True
3412,True
3413,False
3414,True
3415,True
3416,True
3417,True
3418,True
3419,False
3420,True
3421,True
3422,True
3423,True
3424,False
3425,False
3426,True
3427,True
3428,False
3429,True
3430,True
3431,True
3432,True
3433,False
3434,True
3435,False
3436,True
3437,True
3438,False
3439,False
3440,False
3441,False
3442,False
3443,False
3444,False
3445,False
3446,False
3447,False
3448,False
3449,True
3450,False
3451,False
3452,True
3453,True
3454,True
3455,True
3456,True
3457,True
3458,False
3459,False
3460,True
3461,False
3462,True
3463,True
3464,True
3465,True
3466,False
3467,True
3468,True
3469,False
3470,False
3471,True
3472,True
3473,False
3474,True
3475,False
3476,False
3477,True
3478,True
3479,True
3480,True
3481,False
3482,False
3483,False
3484,False
3485,False
3486,False
3487,False
3488,True
3489,True
3490,True
3491,False
3492,True
3493,False
3494,False
3495,True
3496,True
3497,True
3498,True
3499,True
3500,False
3501,True
3502,True
3503,True
3504,True
3505,True
3506,True
3507,False
3508,False
3509,True
3510,True
3511,False
3512,True
3513,True
3514,False
3515,True
3516,False
3517,True
3518,False
3519,False
3520,False
3521,False
3522,False
3523,True
3524,False
3525,False
3526,True
3527,False
3528,True
3529,True
3530,True
3531,False
3532,False
3533,True
3534,False
3535,False
3536,True
3537,True
3538,True
3539,False
3540,False
3541,False
3542,False
3543,False
3544,False
3545,True
3546,True
3547,False
3548,False
3549,True
3550,True
3551,False
3552,False
3553,False
3554,True
3555,True
3556,False
3557,False
3558,False
3559,True
3560,True
3561,True
3562,False
3563,True
3564,False
3565,False
3566,False
3567,False
3568,False
3569,True
3570,True
3571,False
3572,False
3573,False
3574,False
3575,False
3576,True
3577,False
3578,True
3579,True
3580,True
3581,True
3582,True
3583,False
3584,False
3585,False
3586,False
3587,True
3588,False
3589,False
3590,False
3591,True
3592,False
3593,False
3594,False
3595,False
3596,False
3597,False
3598,False
3599,False
3600,False
3601,True
3602,False
3603,False
3604,True
3605,True
3606,True
3607,True
3608,False
3609,False
3610,True
3611,True
3612,True
3613,True
3614,True
3615,True
3616,True
3617,True
3618,True
3619,True
3620,True
3621,True
3622,True
3623,False
3624,False
3625,True
3626,False
3627,True
3628,True
3629,True
3630,False
3631,True
3632,True
3633,True
3634,True
3635,False
3636,False
3637,True
3638,False
3639,False
3640,False
3641,False
3642,False
3643,False
3644,True
3645,False
3646,True
3647,False
3648,False
3649,False
3650,False
3651,False
3652,False
3653,False
3654,False
3655,True
3656,True
3657,True
3658,False
3659,True
3660,False
3661,True
3662,True
3663,True
3664,True
3665,True
3666,True
3667,True
3668,False
3669,False
3670,True
3671,False
3672,False
3673,False
3674,True
3675,False
3676,False
3677,True
3678,True
3679,False
3680,False
3681,False
3682,True
3683,False
3684,False
3685,False
3686,True
3687,True
3688,False
3689,False
3690,True
3691,True
3692,True
3693,True
3694,True
3695,True
3696,False
3697,False
3698,False
3699,False
3700,True
3701,True
3702,False
3703,True
3704,False
3705,True
3706,False
3707,False
3708,True
3709,True
3710,True
3711,False
3712,False
3713,False
3714,False
3715,False
3716,False
3717,False
3718,False
3719,False
3720,True
3721,True
3722,False
3723,False
3724,False
3725,True
3726,False
3727,False
3728,False
3729,False
3730,False
3731,False
3732,True
3733,False
3734,True
3735,True
3736,False
3737,True
3738,True
3739,True
3740,True
3741,True
3742,False
3743,True
3744,True
3745,True
3746,True
3747,True
3748,False
3749,False
3750,False
3751,True
3752,True
3753,True
3754,False
3755,False
3756,True
3757,False
3758,True
3759,False
3760,True
3761,False
3762,False
3763,False
3764,True
3765,False
3766,True
3767,True
3768,False
3769,False
3770,False
3771,False
3772,False
3773,True
3774,True
3775,True
3776,True
3777,True
3778,False
3779,False
3780,False
3781,True
3782,False
3783,False
3784,False
3785,False
3786,False
3787,False
3788,True
3789,False
3790,False
3791,False
3792,True
3793,False
3794,False
3795,True
3796,False
3797,False
3798,False
3799,False
3800,False
3801,False
3802,True
3803,False
3804,False
3805,False
3806,True
3807,True
3808,False
3809,False
3810,False
3811,True
3812,False
3813,False
3814,True
3815,True
3816,False
3817,False
3818,False
3819,False
3820,True
3821,False
3822,False
3823,False
3824,True
3825,True
3826,True
3827,False
3828,False
3829,False
3830,True
3831,True
3832,False
3833,False
3834,True
3835,False
3836,False
3837,False
3838,False
3839,True
3840,False
3841,True
3842,True
3843,False
3844,True
3845,True
3846,False
3847,False
3848,False
3849,False
3850,False
3851,True
3852,True
3853,True
3854,False
3855,True
3856,False
3857,True
3858,False
3859,True
3860,True
3861,True
3862,True
3863,False
3864,True
3865,False
3866,True
3867,False
3868,False
3869,False
3870,False
3871,False
3872,False
3873,False
3874,False
3875,False
3876,False
3877,False
3878,False
3879,False
3880,False
3881,False
3882,False
3883,False
3884,False
3885,True
3886,True
3887,True
3888,True
3889,True
3890,True
3891,True
3892,True
3893,False
3894,False
3895,False
3896,False
3897,False
3898,False
3899,True
3900,False
3901,True
3902,True
3903,True
3904,True
3905,False
3906,True
3907,False
3908,False
3909,True
3910,True
3911,False
3912,False
3913,True
3914,False
3915,False
3916,False
3917,False
3918,False
3919,False
3920,False
3921,False
3922,False
3923,False
3924,True
3925,False
3926,False
3927,True
3928,False
3929,False
3930,True
3931,False
3932,False
3933,False
3934,False
3935,False
3936,False
3937,False
3938,False
3939,False
3940,False
3941,False
3942,True
3943,True
3944,False
3945,True
3946,False
3947,False
3948,False
3949,False
3950,True
3951,False
3952,False
3953,False
3954,False
3955,False
3956,False
3957,True
3958,False
3959,False
3960,False
3961,True
3962,True
3963,False
3964,True
3965,False
3966,False
3967,True
3968,False
3969,True
3970,False
3971,True
3972,False
3973,False
3974,False
3975,False
3976,False
3977,True
3978,False
3979,False
3980,True
3981,False
3982,False
3983,False
3984,False
3985,False
3986,False
3987,False
3988,False
3989,False
3990,False
3991,False
3992,False
3993,True
3994,False
3995,False
3996,False
3997,False
3998,False
3999,True
4000,False
4001,False
4002,False
4003,True
4004,False
4005,False
4006,False
4007,True
4008,False
4009,False
4010,False
4011,False
4012,True
4013,True
4014,False
4015,True
4016,False
4017,False
4018,False
4019,True
4020,False
4021,True
4022,True
4023,True
4024,True
4025,True
4026,False
4027,False
4028,False
4029,True
4030,True
4031,True
4032,False
4033,False
4034,True
4035,True
4036,False
4037,True
4038,False
4039,True
4040,False
4041,False
4042,False
4043,False
4044,False
4045,False
4046,False
4047,True
4048,True
4049,False
4050,False
4051,False
4052,False
4053,True
4054,False
4055,False
4056,False
4057,False
4058,False
4059,False
4060,True
4061,True
4062,True
4063,False
4064,False
4065,True
4066,True
4067,True
4068,False
4069,False
4070,False
4071,False
4072,True
4073,False
4074,True
4075,False
4076,True
4077,False
4078,False
4079,False
4080,True
4081,True
4082,False
4083,False
4084,False
4085,False
4086,False
4087,False
4088,False
4089,False
4090,False
4091,False
4092,True
4093,False
4094,False
4095,True
4096,False
4097,True
4098,False
4099,False
4100,False
4101,False
4102,False
4103,True
4104,True
4105,False
4106,False
4107,False
4108,True
4109,False
4110,False
4111,True
4112,False
4113,True
4114,False
4115,True
4116,False
4117,False
4118,True
4119,False
4120,False
4121,True
4122,True
4123,True
4124,False
4125,False
4126,False
4127,False
4128,False
4129,False
4130,True
4131,False
4132,False
4133,False
4134,False
4135,False
4136,False
4137,False
4138,True
4139,True
4140,False
4141,False
4142,False
4143,False
4144,True
4145,False
4146,False
4147,False
4148,False
4149,True
4150,False
4151,True
4152,True
4153,True
4154,False
4155,True
4156,False
4157,False
4158,False
4159,True
4160,False
4161,False
4162,False
4163,False
4164,False
4165,True
4166,False
4167,False
4168,False
4169,True
4170,False
4171,False
4172,False
4173,False
4174,False
4175,True
4176,False
4177,False
4178,False
4179,False
4180,False
4181,False
4182,False
4183,False
4184,False
4185,False
4186,True
4187,True
4188,False
4189,False
4190,True
4191,False
4192,True
4193,False
4194,True
4195,True
4196,False
4197,False
4198,True
4199,False
4200,False
4201,False
4202,False
4203,True
4204,True
4205,False
4206,False
4207,False
4208,False
4209,False
4210,True
4211,True
4212,False
4213,False
4214,False
4215,False
4216,False
4217,True
4218,False
4219,False
4220,True
4221,True
4222,True
4223,False
4224,False
4225,True
4226,False
4227,True
4228,True
4229,True
4230,False
4231,True
4232,False
4233,False
4234,False
4235,False
4236,True
4237,False
4238,True
4239,True
4240,True
4241,False
4242,False
4243,True
4244,True
4245,False
4246,False
4247,False
4248,False
4249,True
4250,True
4251,False
4252,False
4253,True
4254,True
4255,True
4256,False
4257,True
4258,False
4259,False
4260,False
4261,False
4262,True
4263,False
4264,False
4265,True
4266,False
4267,True
4268,False
4269,False
4270,True
4271,False
4272,False
4273,True
4274,False
4275,False
4276,False
4277,False
4278,True
4279,True
4280,False
4281,False
4282,False
4283,False
4284,False
4285,False
4286,False
4287,False
4288,True
4289,False
4290,True
4291,False
4292,False
4293,False
4294,True
4295,False
4296,True
4297,False
4298,False
4299,False
4300,True
4301,True
4302,False
4303,False
4304,True
4305,False
4306,False
4307,True
4308,True
4309,False
4310,True
4311,True
4312,False
4313,True
4314,False
4315,False
4316,True
4317,True
4318,False
4319,True
4320,True
4321,True
4322,False
4323,True
4324,True
4325,True
4326,False
4327,True
4328,True
4329,True
4330,False
4331,False
4332,False
4333,False
4334,False
4335,False
4336,True
4337,False
4338,False
4339,True
4340,False
4341,True
4342,False
4343,True
4344,False
4345,True
4346,False
4347,False
4348,False
4349,True
4350,False
4351,False
4352,False
4353,False
4354,True
4355,False
4356,True
4357,False
4358,False
4359,False
4360,False
4361,False
4362,False
4363,True
4364,False
4365,False
4366,True
4367,True
4368,False
4369,True
4370,True
4371,True
4372,False
4373,False
4374,True
4375,False
4376,False
4377,False
4378,True
4379,False
4380,False
4381,False
4382,False
4383,True
4384,True
4385,False
4386,True
4387,True
4388,False
4389,False
4390,False
4391,False
4392,False
4393,True
4394,False
4395,True
4396,False
4397,True
4398,False
4399,False
4400,False
4401,False
4402,True
4403,False
4404,False
4405,True
4406,True
4407,False
4408,True
4409,False
4410,False
4411,True
4412,False
4413,False
4414,False
4415,True
4416,True
4417,False
4418,False
4419,False
4420,True
4421,False
4422,True
4423,False
4424,False
4425,False
4426,False
4427,True
4428,True
4429,False
4430,False
4431,False
4432,False
4433,True
4434,False
4435,False
4436,False
4437,False
4438,True
4439,False
4440,False
4441,False
4442,True
4443,False
4444,False
4445,False
4446,False
4447,False
4448,True
4449,False
4450,False
4451,False
4452,True
4453,False
4454,True
4455,True
4456,True
4457,True
4458,False
4459,False
4460,False
4461,False
4462,False
4463,True
4464,True
4465,False
4466,True
4467,True
4468,False
4469,False
4470,True
4471,True
4472,False
4473,False
4474,True
4475,True
4476,False
4477,True
4478,True
4479,False
4480,True
4481,False
4482,False
4483,False
4484,False
4485,False
4486,True
4487,False
4488,True
4489,False
4490,False
4491,False
4492,False
4493,False
4494,True
4495,False
4496,True
4497,False
4498,False
4499,False
4500,True
4501,False
4502,True
4503,False
4504,False
4505,False
4506,False
4507,True
4508,True
4509,False
4510,True
4511,True
4512,False
4513,False
4514,False
4515,True
4516,True
4517,False
4518,False
4519,True
4520,True
4521,False
4522,False
4523,False
4524,False
4525,False
4526,False
4527,False
4528,False
4529,True
4530,False
4531,True
4532,False
4533,False
4534,False
4535,False
4536,False
4537,True
4538,False
4539,False
4540,False
4541,False
4542,True
4543,True
4544,False
4545,False
4546,True
4547,True
4548,True
4549,False
4550,False
4551,False
4552,False
4553,True
4554,False
4555,True
4556,False
4557,True
4558,False
4559,False
4560,False
4561,False
4562,False
4563,False
4564,False
4565,False
4566,False
4567,True
4568,False
4569,False
4570,True
4571,False
4572,False
4573,True
4574,True
4575,False
4576,False
4577,False
4578,False
4579,False
4580,False
4581,False
4582,False
4583,False
4584,True
4585,True
4586,False
4587,True
4588,False
4589,False
4590,False
4591,False
4592,True
4593,True
4594,False
4595,False
4596,False
4597,True
4598,False
4599,False
4600,False
4601,True
4602,True
4603,True
4604,True
4605,False
4606,False
4607,True
4608,False
4609,False
4610,True
4611,True
4612,False
4613,False
4614,False
4615,False
4616,False
4617,False
4618,False
4619,False
4620,False
4621,True
4622,True
4623,False
4624,False
4625,True
4626,False
4627,True
4628,False
4629,True
4630,False
4631,False
4632,False
4633,False
4634,False
4635,False
4636,True
4637,False
4638,False
4639,True
4640,False
4641,True
4642,True
4643,True
4644,False
4645,False
4646,False
4647,False
4648,False
4649,False
4650,False
4651,True
4652,True
4653,False
4654,False
4655,True
4656,False
4657,True
4658,True
4659,False
4660,True
4661,False
4662,False
4663,False
4664,True
4665,False
4666,True
4667,False
4668,False
4669,False
4670,False
4671,True
4672,True
4673,False
4674,True
4675,False
4676,False
4677,False
4678,False
4679,True
4680,True
4681,True
4682,False
4683,True
4684,True
4685,True
4686,True
4687,True
4688,True
4689,False
4690,True
4691,True
4692,False
4693,False
4694,False
4695,False
4696,False
4697,False
4698,False
4699,True
4700,False
4701,False
4702,True
4703,False
4704,False
4705,False
4706,True
4707,False
4708,True
4709,False
4710,False
4711,False
4712,False
4713,True
4714,True
4715,True
4716,False
4717,False
4718,False
4719,False
4720,False
4721,False
4722,False
4723,False
4724,False
4725,False
4726,True
4727,False
4728,False
4729,True
4730,False
4731,True
4732,True
4733,True
4734,False
4735,False
4736,False
4737,False
4738,True
4739,False
4740,True
4741,True
4742,False
4743,True
4744,False
4745,True
4746,True
4747,False
4748,True
4749,False
4750,False
4751,False
4752,False
4753,False
4754,False
4755,False
4756,False
4757,False
4758,False
4759,False
4760,True
4761,True
4762,False
4763,False
4764,True
4765,False
4766,False
4767,False
4768,True
4769,True
4770,False
4771,False
4772,False
4773,True
4774,True
4775,True
4776,False
4777,False
4778,False
4779,False
4780,True
4781,False
4782,False
4783,False
4784,False
4785,False
4786,False
4787,False
4788,True
4789,False
4790,True
4791,False
4792,True
4793,False
4794,True
4795,False
4796,False
4797,True
4798,False
4799,False
4800,False
4801,False
4802,False
4803,False
4804,False
4805,False
4806,True
4807,True
4808,True
4809,False
4810,False
4811,False
4812,False
4813,False
4814,False
4815,True
4816,False
4817,True
4818,False
4819,True
4820,False
4821,True
4822,True
4823,False
4824,True
4825,True
4826,False
4827,True
4828,True
4829,True
4830,False
4831,False
4832,True
4833,False
4834,False
4835,True
4836,False
4837,False
4838,False
4839,False
4840,True
4841,True
4842,True
4843,True
4844,True
4845,True
4846,True
4847,False
4848,True
4849,False
4850,False
4851,False
4852,False
4853,False
4854,False
4855,False
4856,False
4857,False
4858,True
4859,False
4860,True
4861,False
4862,False
4863,False
4864,False
4865,False
4866,False
4867,False
4868,True
4869,True
4870,False
4871,False
4872,True
4873,False
4874,False
4875,False
4876,True
4877,True
4878,False
4879,False
4880,False
4881,False
4882,True
4883,True
4884,True
4885,False
4886,False
4887,False
4888,True
4889,True
4890,True
4891,True
4892,False
4893,False
4894,True
4895,True
4896,False
4897,False
4898,False
4899,True
4900,False
4901,True
4902,True
4903,False
4904,False
4905,False
4906,False
4907,False
4908,True
4909,True
4910,False
4911,False
4912,False
4913,False
4914,True
4915,False
4916,False
4917,False
4918,False
4919,False
4920,True
4921,False
4922,False
4923,False
4924,True
4925,False
4926,False
4927,False
4928,True
4929,False
4930,False
4931,False
4932,True
4933,True
4934,False
4935,False
4936,False
4937,False
4938,False
4939,False
4940,True
4941,False
4942,False
4943,True
4944,True
4945,False
4946,True
4947,False
4948,False
4949,False
4950,False
4951,False
4952,False
4953,True
4954,False
4955,False
4956,False
4957,False
4958,True
4959,False
4960,False
4961,True
4962,False
4963,True
4964,False
4965,True
4966,True
4967,False
4968,True
4969,False
4970,False
4971,False
4972,False
4973,False
4974,True
4975,False
4976,False
4977,False
4978,True
4979,True
4980,True
4981,True
4982,False
4983,True
4984,False
4985,False
4986,False
4987,False
4988,True
4989,True
4990,True
4991,False
4992,False
4993,False
4994,True
4995,False
4996,False
4997,False
4998,False
4999,False
5000,False
5001,True
5002,True
5003,True
5004,False
5005,False
5006,False
5007,False
5008,False
5009,False
5010,False
5011,False
5012,False
5013,True
5014,False
5015,False
5016,False
5017,False
5018,True
5019,False
5020,False
5021,False
5022,True
5023,False
5024,False
5025,False
5026,True
5027,False
5028,False
5029,False
5030,False
5031,False
5032,False
5033,True
5034,False
5035,True
5036,False
5037,False
5038,False
5039,False
5040,True
5041,False
5042,True
5043,False
5044,False
5045,True
5046,True
5047,False
5048,True
5049,True
5050,False
5051,False
5052,True
5053,False
5054,False
5055,False
5056,False
5057,True
5058,True
5059,False
5060,False
5061,False
5062,True
5063,False
5064,False
5065,False
5066,True
5067,False
5068,False
5069,False
5070,False
5071,False
5072,True
5073,False
5074,False
5075,False
5076,False
5077,True
5078,True
5079,False
5080,False
5081,False
5082,True
5083,True
5084,False
5085,True
5086,True
5087,False
5088,False
5089,True
5090,False
5091,True
5092,False
5093,False
5094,False
5095,True
5096,True
5097,False
5098,False
5099,False
5100,True
5101,False
5102,True
5103,False
5104,False
5105,False
5106,False
5107,False
5108,True
5109,False
5110,False
5111,False
5112,False
5113,False
5114,False
5115,True
5116,False
5117,False
5118,False
5119,False
5120,False
5121,False
5122,True
5123,False
5124,False
5125,False
5126,False
5127,False
5128,False
5129,False
5130,True
5131,False
5132,False
5133,False
5134,True
5135,False
5136,False
5137,False
5138,False
5139,False
5140,False
5141,False
5142,True
5143,False
5144,False
5145,False
5146,False
5147,False
5148,False
5149,True
5150,False
5151,False
5152,True
5153,True
5154,False
5155,False
5156,False
5157,False
5158,False
5159,False
5160,False
5161,True
5162,True
5163,False
5164,False
5165,True
5166,False
5167,False
5168,False
5169,False
5170,False
5171,True
5172,True
5173,False
5174,False
5175,True
5176,True
5177,False
5178,False
5179,True
5180,True
5181,True
5182,True
5183,False
5184,False
5185,False
5186,True
5187,True
5188,True
5189,False
5190,True
5191,False
5192,False
5193,False
5194,True
5195,False
5196,True
5197,False
5198,False
5199,True
5200,True
5201,False
5202,False
5203,False
5204,False
5205,False
5206,False
5207,False
5208,False
5209,True
5210,True
5211,True
5212,True
5213,False
5214,False
5215,True
5216,False
5217,False
5218,False
5219,True
5220,True
5221,True
5222,False
5223,False
5224,True
5225,False
5226,False
5227,False
5228,False
5229,False
5230,False
5231,False
5232,False
5233,False
5234,False
5235,False
5236,False
5237,True
5238,False
5239,False
5240,False
5241,False
5242,False
5243,False
5244,False
5245,True
5246,True
5247,True
5248,True
5249,True
5250,True
5251,True
5252,False
5253,False
5254,True
5255,True
5256,False
5257,False
5258,False
5259,False
5260,True
5261,True
5262,True
5263,True
5264,False
5265,False
5266,True
5267,True
5268,True
5269,True
5270,False
5271,False
5272,False
5273,False
5274,False
5275,False
5276,False
5277,True
5278,False
5279,True
5280,False
5281,True
5282,True
5283,False
5284,False
5285,False
5286,True
5287,True
5288,False
5289,False
5290,False
5291,False
5292,False
5293,False
5294,False
5295,True
5296,False
5297,False
5298,False
5299,False
5300,False
5301,False
5302,False
5303,False
5304,False
5305,False
5306,False
5307,False
5308,True
5309,False
5310,False
5311,True
5312,False
5313,False
5314,False
5315,True
5316,True
5317,True
5318,False
5319,False
5320,True
5321,False
5322,True
5323,False
5324,False
5325,True
5326,False
5327,False
5328,False
5329,False
5330,True
5331,False
5332,False
5333,True
5334,False
5335,False
5336,False
5337,False
5338,False
5339,False
5340,False
5341,True
5342,False
5343,True
5344,False
5345,False
5346,False
5347,False
5348,False
5349,False
5350,False
5351,False
5352,True
5353,False
5354,True
5355,False
5356,False
5357,False
5358,False
5359,False
5360,False
5361,True
5362,False
5363,False
5364,True
5365,False
5366,False
5367,False
5368,False
5369,False
5370,False
5371,False
5372,False
5373,True
5374,True
5375,False
5376,True
5377,True
5378,False
5379,False
5380,False
5381,False
5382,False
5383,True
5384,False
5385,False
5386,False
5387,True
5388,False
5389,False
5390,False
5391,False
5392,True
5393,False
5394,False
5395,False
5396,True
5397,True
5398,False
5399,False
5400,False
5401,True
5402,False
5403,True
5404,True
5405,True
5406,False
5407,False
5408,True
5409,True
5410,True
5411,True
5412,True
5413,True
5414,True
5415,False
5416,False
5417,False
5418,False
5419,False
5420,False
5421,False
5422,True
5423,False
5424,False
5425,False
5426,False
5427,True
5428,True
5429,True
5430,True
5431,False
5432,False
5433,False
5434,True
5435,False
5436,False
5437,False
5438,True
5439,True
5440,False
5441,False
5442,False
5443,False
5444,True
5445,False
5446,False
5447,False
5448,True
5449,True
5450,True
5451,False
5452,True
5453,False
5454,False
5455,False
5456,False
5457,False
5458,False
5459,False
5460,False
5461,True
5462,True
5463,False
5464,True
5465,True
5466,False
5467,False
5468,False
5469,True
5470,True
5471,True
5472,True
5473,True
5474,True
5475,True
5476,True
5477,False
5478,False
5479,False
5480,True
5481,False
5482,True
5483,False
5484,False
5485,False
5486,False
5487,True
5488,False
5489,False
5490,True
5491,False
5492,False
5493,True
5494,False
5495,False
5496,True
5497,True
5498,True
5499,True
5500,False
5501,True
5502,True
5503,True
5504,False
5505,True
5506,False
5507,False
5508,False
5509,False
5510,False
5511,False
5512,False
5513,False
5514,False
5515,False
5516,False
5517,True
5518,True
5519,False
5520,False
5521,False
5522,False
5523,False
5524,False
5525,False
5526,False
5527,False
5528,False
5529,True
5530,False
5531,False
5532,False
5533,False
5534,False
5535,True
5536,True
5537,True
5538,False
5539,True
5540,False
5541,True
5542,False
5543,False
5544,False
5545,False
5546,True
5547,False
5548,True
5549,True
5550,False
5551,False
5552,False
5553,False
5554,False
5555,False
5556,False
5557,True
5558,False
5559,True
5560,False
5561,True
5562,True
5563,False
5564,False
5565,False
5566,True
5567,False
5568,False
5569,False
5570,True
5571,True
5572,True
5573,False
5574,False
5575,True
5576,True
5577,True
5578,True
5579,True
5580,True
5581,False
5582,False
5583,True
5584,False
5585,False
5586,False
5587,True
5588,True
5589,True
5590,False
5591,False
5592,False
5593,True
5594,True
5595,True
5596,False
5597,False
5598,False
5599,True
5600,False
5601,False
5602,True
5603,False
5604,False
5605,False
5606,False
5607,False
5608,False
5609,False
5610,True
5611,False
5612,True
5613,True
5614,True
5615,False
5616,False
5617,False
5618,False
5619,False
5620,True
5621,True
5622,False
5623,False
5624,False
5625,False
5626,True
5627,True
5628,False
5629,True
5630,True
5631,True
5632,True
5633,False
5634,True
5635,False
5636,True
5637,False
5638,True
5639,False
5640,False
5641,True
5642,True
5643,False
5644,False
5645,True
5646,False
5647,False
5648,True
5649,False
5650,False
5651,False
5652,False
5653,False
5654,False
5655,True
5656,False
5657,True
5658,True
5659,False
5660,False
5661,True
5662,False
5663,True
5664,True
5665,False
5666,False
5667,False
5668,True
5669,False
5670,True
5671,False
5672,False
5673,False
5674,False
5675,False
5676,False
5677,False
5678,True
5679,True
5680,True
5681,False
5682,False
5683,False
5684,False
5685,False
5686,False
5687,True
5688,True
5689,True
5690,False
5691,False
5692,True
5693,True
5694,False
5695,False
5696,False
5697,False
5698,False
5699,False
5700,False
5701,False
5702,True
5703,False
5704,False
5705,False
5706,False
5707,False
5708,True
5709,False
5710,False
5711,True
5712,False
5713,False
5714,False
5715,False
5716,False
5717,False
5718,False
5719,True
5720,False
5721,False
5722,False
5723,True
5724,True
5725,False
5726,True
5727,True
5728,False
5729,True
5730,False
5731,False
5732,False
5733,False
5734,True
5735,False
5736,False
5737,True
5738,True
5739,False
5740,False
5741,False
5742,False
5743,False
5744,False
5745,False
5746,False
5747,True
5748,True
5749,False
5750,False
5751,False
5752,False
5753,False
5754,False
5755,False
5756,False
5757,False
5758,True
5759,False
5760,False
5761,True
5762,False
5763,False
5764,False
5765,True
5766,False
5767,False
5768,True
5769,False
5770,False
5771,False
5772,True
5773,False
5774,False
5775,False
5776,True
5777,False
5778,False
5779,False
5780,False
5781,False
5782,True
5783,True
5784,False
5785,False
5786,False
5787,True
5788,False
5789,True
5790,True
5791,False
5792,True
5793,True
5794,True
